Column1,Time(sec)Min,Time(sec)Max,Time(sec)Std,Time(sec)Med,Time(sec)Avg,Time(sec)Skewness,Time(sec)Kurtosis,VGRF_left_s1Min,VGRF_left_s1Max,VGRF_left_s1Std,VGRF_left_s1Med,VGRF_left_s1Avg,VGRF_left_s1Skewness,VGRF_left_s1Kurtosis,VGRF_left_s2Min,VGRF_left_s2Max,VGRF_left_s2Std,VGRF_left_s2Med,VGRF_left_s2Avg,VGRF_left_s2Skewness,VGRF_left_s2Kurtosis,VGRF_left_s3Min,VGRF_left_s3Max,VGRF_left_s3Std,VGRF_left_s3Med,VGRF_left_s3Avg,VGRF_left_s3Skewness,VGRF_left_s3Kurtosis,VGRF_left_s4Min,VGRF_left_s4Max,VGRF_left_s4Std,VGRF_left_s4Med,VGRF_left_s4Avg,VGRF_left_s4Skewness,VGRF_left_s4Kurtosis,VGRF_left_s5Min,VGRF_left_s5Max,VGRF_left_s5Std,VGRF_left_s5Med,VGRF_left_s5Avg,VGRF_left_s5Skewness,VGRF_left_s5Kurtosis,VGRF_left_s6Min,VGRF_left_s6Max,VGRF_left_s6Std,VGRF_left_s6Med,VGRF_left_s6Avg,VGRF_left_s6Skewness,VGRF_left_s6Kurtosis,VGRF_left_s7Min,VGRF_left_s7Max,VGRF_left_s7Std,VGRF_left_s7Med,VGRF_left_s7Avg,VGRF_left_s7Skewness,VGRF_left_s7Kurtosis,VGRF_left_s8Min,VGRF_left_s8Max,VGRF_left_s8Std,VGRF_left_s8Med,VGRF_left_s8Avg,VGRF_left_s8Skewness,VGRF_left_s8Kurtosis,VGRF_right_s1Min,VGRF_right_s1Max,VGRF_right_s1Std,VGRF_right_s1Med,VGRF_right_s1Avg,VGRF_right_s1Skewness,VGRF_right_s1Kurtosis,VGRF_right_s2Min,VGRF_right_s2Max,VGRF_right_s2Std,VGRF_right_s2Med,VGRF_right_s2Avg,VGRF_right_s2Skewness,VGRF_right_s2Kurtosis,VGRF_right_s3Min,VGRF_right_s3Max,VGRF_right_s3Std,VGRF_right_s3Med,VGRF_right_s3Avg,VGRF_right_s3Skewness,VGRF_right_s3Kurtosis,VGRF_right_s4Min,VGRF_right_s4Max,VGRF_right_s4Std,VGRF_right_s4Med,VGRF_right_s4Avg,VGRF_right_s4Skewness,VGRF_right_s4Kurtosis,VGRF_right_s5Min,VGRF_right_s5Max,VGRF_right_s5Std,VGRF_right_s5Med,VGRF_right_s5Avg,VGRF_right_s5Skewness,VGRF_right_s5Kurtosis,VGRF_right_s6Min,VGRF_right_s6Max,VGRF_right_s6Std,VGRF_right_s6Med,VGRF_right_s6Avg,VGRF_right_s6Skewness,VGRF_right_s6Kurtosis,VGRF_right_s7Min,VGRF_right_s7Max,VGRF_right_s7Std,VGRF_right_s7Med,VGRF_right_s7Avg,VGRF_right_s7Skewness,VGRF_right_s7Kurtosis,VGRF_right_s8Min,VGRF_right_s8Max,VGRF_right_s8Std,VGRF_right_s8Med,VGRF_right_s8Avg,VGRF_right_s8Skewness,VGRF_right_s8Kurtosis,Total_force_leftMin,Total_force_leftMax,Total_force_leftStd,Total_force_leftMed,Total_force_leftAvg,Total_force_leftSkewness,Total_force_leftKurtosis,Total_force_rightMin,Total_force_rightMax,Total_force_rightStd,Total_force_rightMed,Total_force_rightAvg,Total_force_rightSkewness,Total_force_rightKurtosis,Status
242,0.01,91.5836,26.43934795,45.7968,45.79679424,5.06E-09,-1.200000037,0,355.3,91.49619077,5.94,54.39920952,1.547481917,0.799785276,0,253.22,73.32924382,3.19,45.73483896,1.413131978,0.448347401,0,195.03,47.27504679,0,27.39880336,1.732661407,1.727704583,0,331.54,51.0599693,15.84,43.67228191,0.948394547,0.285793193,0,14.96,3.110324443,0,2.700074244,0.717121601,-0.608822024,0,332.53,104.7767316,61.16,98.94251993,0.49094451,-1.319254599,0,307.67,71.72622132,47.19,63.9043793,0.933282885,-0.280812917,0,160.27,33.90257739,18.81,28.40474069,1.122995159,0.178513555,0,548.02,142.0429875,3.85,84.01665247,1.478248637,0.625526534,0,249.81,68.8414498,0,42.12006769,1.420368434,0.514948737,0,122.1,31.567805,0,19.08878917,1.454576103,0.636963763,0,350.13,64.72731498,7.26,45.59020199,1.45622164,1.363919774,0,34.98,6.946292436,0,5.445090075,1.058754021,0.2305857,0,253.99,71.23041497,25.19,61.86556611,0.773454672,-0.820146733,0,423.61,100.5253974,32.45,78.233912,1.247003867,0.442574069,0,240.68,65.83045206,15.84,49.54605852,1.205228725,0.065560998,0,1046.21,331.4816769,450.12,365.1568479,0.098679393,-1.574893173,0,932.14,322.0073251,559.68,385.906338,-0.141302142,-1.692327991,1
243,0.01,83.8941,24.21959159,41.9521,41.95206341,1.51E-08,-1.200000032,0,360.14,96.26664841,7.15,56.56497616,1.567105158,0.846533789,0,254.98,74.94595246,3.19,45.26952324,1.462142267,0.542878221,0,206.25,49.89175239,2.53,28.22447914,1.82358713,2.086641863,0,264.11,51.16603813,14.52,44.05759595,0.870258787,-0.294279011,0,25.85,3.589172714,2.64,3.27877354,0.89801231,1.104589703,0,373.56,108.6303592,72.27,104.0941013,0.483533645,-1.288271405,0,255.75,65.52441528,44.33,59.83534565,0.898478516,-0.347666542,0,143.55,35.13799982,20.13,29.2761919,1.14978267,0.200225449,0,519.42,123.2106578,2.53,71.37983909,1.556260732,0.898164682,0,279.18,79.29007505,0,46.97389392,1.482006893,0.65829379,0,112.42,27.89050459,0,16.61510012,1.549552686,0.998709421,0,277.09,47.983015,5.83,33.1766031,1.438182547,1.30219668,0,33.33,6.558908734,3.3,5.365456496,1.075045503,0.54018999,0,250.47,62.56241977,27.83,55.10533254,0.777818396,-0.704620947,0,430.43,114.7367235,44.11,92.4944112,1.072116108,-0.150965799,0,220.55,57.02480135,19.91,44.95709178,1.082256644,-0.244635401,0,1055.34,329.649056,488.07,370.6009869,0.115371337,-1.456251395,0,932.69,315.7231339,505.12,366.0677282,-0.039940489,-1.642782364,1
244,0.01,78.7945,22.74745138,39.4022,39.40224187,8.66E-09,-1.200000047,0,446.27,103.7487103,7.15,59.61042386,1.652647941,1.19197662,0,287.32,78.47607655,3.19,46.36399492,1.541836696,0.822905698,0,219.01,53.2153779,0,28.83905457,1.924826178,2.474286324,0,244.75,51.86746828,14.52,44.26543782,0.847557771,-0.452611449,0,23.1,3.302539602,2.64,2.907615482,0.960393098,1.2151031,0,377.3,112.0568455,66.715,105.4106269,0.539134685,-1.202977203,0,243.21,58.23805174,38.61,51.99257487,0.947634744,-0.227548153,0,158.84,37.3916451,18.81,30.47731472,1.169569415,0.179106826,0,492.91,123.3022023,3.85,69.94199239,1.622596824,1.140047929,0,320.1,88.50227393,0,51.20842005,1.566354211,0.949728757,0,112.42,28.04839903,0,16.11184518,1.648170608,1.322112869,0,324.83,51.51667111,4.29,34.24594543,1.634958422,2.458266925,0,28.38,5.905897624,0,4.659923858,1.163363917,0.667782178,0,265.98,66.63461877,27.83,58.37505964,0.808811558,-0.644076863,0,456.72,110.6157025,40.26,86.94376269,1.188072623,0.206400475,0,208.01,59.15962566,18.59,46.43524365,1.068765962,-0.329603555,0,1072.06,334.8510892,465.74,369.8670431,0.185910644,-1.370449997,0,959.97,321.169176,514.03,367.9221929,0.002048592,-1.611125309,1
245,0.01,79.2645,22.88311953,39.6372,39.63722561,5.87E-08,-1.199999977,0,429,102.7022743,7.15,61.29560237,1.545769352,0.866506143,0,268.73,75.63436187,3.19,46.3452605,1.447884683,0.552111821,0,223.85,54.36607278,0,30.47252555,1.854066934,2.244140701,0,331.54,54.6208012,15.84,47.08,0.964846379,0.351891465,0,20.35,3.332148715,2.64,2.975966948,0.901968594,0.611137274,0,375.43,111.0033076,75.35,106.2774984,0.53014885,-1.189983879,0,214.83,54.7885808,37.18,49.71196543,0.964999264,-0.116586635,0,137.39,35.68077954,21.45,29.63521004,1.216511483,0.377670718,0,454.52,118.6000716,2.53,68.99356251,1.544023667,0.853828732,0,314.71,89.68326839,0,53.03759556,1.516570136,0.785049763,0,122.1,29.52677785,0,17.37668349,1.578748902,1.080642891,0,288.09,43.6123809,4.29,29.86352214,1.545566622,2.078964085,0,33.33,5.626470659,0,4.423118456,1.21954303,1.11987936,0,224.62,59.8829904,30.47,53.36543081,0.791127351,-0.64052187,0,449.57,116.514207,51.92,93.71125773,1.127186719,0.012700173,0,184.58,54.47422642,21.23,43.70570455,1.076430234,-0.281497927,0,1056.11,331.46913,480.92,373.7940293,0.157092875,-1.353228292,0,984.39,317.3199015,502.59,364.4768752,0.021925938,-1.569078467,1
2456,0.01,74.9248,21.63035708,37.4674,37.46737747,5.50E-08,-1.199999989,0,581.79,110.4240655,5.94,63.0848899,1.671403003,1.365078258,0,265.32,76.76874172,0,45.09436274,1.527639501,0.757411233,0,233.64,56.71388263,0,30.82683571,1.883825593,2.302337671,0,231.77,51.94667355,14.52,44.75137061,0.807595242,-0.596336647,0,36.74,3.590359465,0,2.500301615,2.752289957,16.38209836,0,356.73,109.07405,62.81,101.4387028,0.576435724,-1.151219687,0,229.02,57.12413132,35.75,50.39473909,0.962526801,-0.222878405,0,149.6,36.47751619,17.49,28.89924463,1.260238551,0.456626267,0,480.04,116.7561159,0,64.50003336,1.648014028,1.195938285,0,336.16,94.35790327,0,53.17028293,1.605027086,1.042443284,0,115.17,27.99489714,0,15.33178033,1.786601471,1.862556164,0,255.31,45.90386293,4.29,30.36430135,1.488405182,1.260665472,0,24.97,5.420211683,0,4.188822901,1.16891223,0.562331851,0,306.57,63.60712303,23.87,55.1281743,0.858123709,-0.428706729,0,418.44,113.4840172,38.94,88.59379154,1.174578543,0.132777582,0,197.01,57.27170975,17.16,44.4862138,1.072874948,-0.332021071,0,1091.42,332.6688815,471.57,366.9904471,0.199437447,-1.336547793,0,1110.89,318.1829153,480.26,355.7634005,0.071705054,-1.555412296,1
247,0.01,72.4949,20.92892536,36.2525,36.25246239,1.86E-08,-1.200000045,0,515.02,111.5376395,7.15,65.5835931,1.62808998,1.246697897,0,272.14,78.27649004,3.19,47.1438,1.47735601,0.619662458,0,243.54,58.60972231,0,32.22362759,1.916514737,2.505099139,0,223.74,47.73164634,14.52,41.63574345,0.847187561,-0.349549886,0,20.35,3.291289663,0,2.484983448,1.455892416,2.744785637,0,377.3,105.4209129,70.62,99.52910759,0.600435892,-1.045213085,0,239.69,59.25600494,37.18,52.43844138,1.025992516,-0.055740936,0,158.84,38.00249547,20.13,30.12496414,1.314973883,0.588941031,0,521.29,121.7361784,2.53,69.0326469,1.664992274,1.393158975,0,370.7,97.39853064,0,56.21040966,1.619272747,1.184883833,0,112.42,27.13942633,0,15.60317379,1.692691273,1.593570619,0,248.05,46.72651542,2.86,31.85610621,1.347999276,0.765820302,0,28.38,5.995210585,0,4.792024828,1.132383672,0.508197476,0,286.99,61.03113634,26.51,53.09398069,0.908840577,-0.130818532,0,447.81,113.1171357,38.94,85.84748966,1.305332354,0.492153311,0,208.01,57.15928485,17.16,44.51784966,1.110018071,-0.218273387,0,1096.7,333.1996993,448.305,371.1642607,0.245022809,-1.21726948,0,972.62,317.4303332,485.87,360.9536814,0.054354417,-1.522800523,1
248,0.01,122.0315,35.22889076,61.0207,61.02072865,1.93E-08,-1.199999999,0,386.98,113.4217065,26.84,91.24167404,0.94033385,-0.676654777,0,198.55,56.32381987,11.22,46.03624385,0.879620945,-0.718509196,0,256.63,73.04670581,7.81,57.95308178,0.832782326,-0.880448245,0,176,55.42802542,37.62,52.90144625,0.407290288,-1.412921138,0,175.56,44.84964906,12.98,35.01276385,1.168549386,0.209232865,0,276.98,66.18754887,44.44,60.68126926,0.920841736,-0.087154132,0,303.38,80.12326537,18.04,59.48364471,1.323680548,0.418093385,0,115.28,31.7789996,11.22,26.50066208,0.906249078,-0.605064296,0,321.53,62.76921461,13.64,41.78970665,1.823721714,2.722714754,0,168.19,42.76437414,6.27,29.82135693,1.350833296,0.440436531,0,308.11,71.96992985,7.59,47.55123156,1.507223513,0.95760362,0,183.81,65.32072647,22.66,59.68629384,0.429536685,-1.560364772,0,184.58,52.20820509,6.27,42.47938791,0.737698917,-1.048928775,0,281.71,80.51262668,52.91,77.83416667,0.569860741,-1.02366355,0,457.93,127.8096205,52.47,108.1565356,1.01524626,-0.235814734,0,174.24,45.3272255,33.44,42.84436906,0.624706006,-0.972817718,0,981.09,364.3937383,568.92,429.8107858,-0.138471359,-1.791770726,0,1039.61,399.2213435,563.64,450.1630482,-0.036027562,-1.800500683,1
249,0.01,111.7022,32.24708519,55.8561,55.8560901,6.63E-09,-1.200000021,0,23.98,6.250934182,0,4.678687673,0.978999583,-0.533459688,0,218.9,37.31606835,0,22.0387378,1.682116741,1.780332115,0,355.3,81.40131254,2.53,50.59341241,1.57366356,1.283051113,0,256.08,68.13877881,23.87,61.43419748,0.659407354,-0.959200048,0,307.23,83.11260968,40.81,71.5360299,0.987309533,-0.227793496,0,259.71,52.28651936,18.26,36.7540811,1.714723822,2.114844875,0,418.66,58.4117519,12.87,36.60732253,2.312008563,5.978856081,0,174.35,21.73001122,13.42,16.00274013,3.264954512,15.10491221,0,30.14,7.071041671,2.53,5.892449199,0.918856375,-0.48737707,0,266.97,36.78155898,0,19.05836899,2.666246956,7.825026181,0,413.38,94.20623554,4.4,62.4782374,1.372981402,0.52991549,0,253.44,86.07847531,32.23,78.8692024,0.452778175,-1.506040286,0,346.83,101.3552628,53.35,94.87016024,0.515693269,-1.211769863,0,271.15,47.92998349,15.84,33.90676394,1.714681584,2.24534376,0,375.54,76.96535199,20.79,52.5860854,1.764844354,2.306539955,0,181.39,25.47779902,17.16,20.91173753,2.477112966,8.874147241,0,780.45,253.3928297,389.29,299.645209,-0.03649893,-1.593646165,0,841.06,314.8529382,480.04,368.5730051,-0.078385775,-1.742367866,1
250,0.01,97.8132,28.23766842,48.9116,48.91157634,3.54E-08,-1.199999989,0,359.37,65.37693966,0,35.23961664,2.033419858,3.221596202,0,362.67,104.3568476,0,63.46750358,1.446510503,0.569071784,0,353.98,98.87023753,0,59.63205479,1.453913103,0.653161413,0,314.6,91.94643587,27.17,79.74451237,0.761179193,-0.902958364,0,351.34,92.84748689,21.67,78.05817931,0.794604512,-0.839086066,0,182.71,48.95230494,12.65,38.32008894,1.042044461,-0.337415016,0,369.05,105.6871448,18.04,79.10343795,1.067118153,-0.361118548,0,170.39,28.15729809,15.73,24.75289,1.279848737,2.319460451,0,92.95,19.55214323,0,14.2407156,1.148934827,0.040902997,0,236.83,50.69886511,0,28.34385811,1.702232258,1.474025644,0,291.39,62.41430273,0,33.43266817,1.859890089,2.114937918,0,307.89,95.68903559,42.79,89.4852249,0.425377935,-1.500426322,0,237.6,77.97868672,46.53,74.69158557,0.447544361,-1.415873286,0,225.39,75.14198806,37.73,70.18636475,0.552759013,-1.283709072,0,390.5,116.4401516,38.28,102.0198497,0.726106844,-0.961890265,0,154,39.71464658,44.66,43.06374054,0.209240892,-1.413223862,0,1019.48,397.0834776,606.155,458.3182836,-0.112725178,-1.819920476,0,992.31,393.886446,556.105,455.4640074,-0.071685018,-1.824050889,1
251,0.01,116.0119,33.49118794,58.0109,58.01093926,6.24E-09,-1.200000019,0,303.93,88.22421293,6.82,68.50196432,0.839338011,-0.953554008,0,383.46,118.0775385,9.68,94.90399328,0.757580923,-1.097683742,0,182.38,42.66475051,4.07,32.80611102,0.927129106,-0.595909593,0,278.52,72.0921977,34.21,62.47003534,0.897671601,-0.398659093,0,151.14,39.36679998,13.86,34.14742458,0.803748319,-0.714779156,0,267.85,53.09961752,28.82,44.89999569,1.268471786,1.072382364,0,425.04,108.2125697,49.17,94.53542406,0.883861293,-0.500431714,0,81.73,22.58806122,27.5,24.80250646,0.120464444,-1.508773083,0,342.43,96.90807437,11.66,75.75886399,0.885422485,-0.772071687,0,396.44,110.9767379,11.55,90.89927082,0.740840213,-1.041535977,0,221.98,72.78981831,5.72,58.71148078,0.740558728,-1.117694493,0,311.41,70.87493958,52.58,65.02004051,0.809471773,-0.405701945,0,220.77,54.94145798,13.2,44.80080417,1.006031381,-0.192643488,0,240.9,42.60004859,16.61,30.23284865,1.91862727,3.231590839,0,380.71,94.63699985,37.18,74.3996785,1.356725212,0.894720402,0,144.32,32.98840647,26.4,29.3363989,1.194070358,0.727032355,0,1084.82,390.2474019,600.93,457.0674547,-0.115850748,-1.795835238,0,970.2,384.7083399,698.06,469.1593863,-0.222736006,-1.786400479,1
252,0.01,107.2425,30.95968416,53.6262,53.62624616,2.08E-09,-1.20000003,0,336.71,104.5236788,30.14,95.57243077,0.827179784,-0.923885648,0,296.23,95.6046471,17.49,78.76268718,0.791337492,-1.002506089,0,166.87,46.14337673,4.84,36.98695385,0.7789827,-0.968833734,0,240.13,61.6352444,37.84,56.03890256,0.803612743,-0.496340681,0,201.63,61.00904981,16.94,54.10312821,0.60985368,-1.185156412,0,222.75,47.74999754,39.05,45.37031795,0.953889963,0.138876447,0,334.4,85.69165322,50.38,80.96521026,0.999836056,-0.148338417,0,58.52,19.54482409,26.4,21.34054359,0.068194336,-1.663683058,0,356.62,101.070713,17.49,83.07210256,0.860669613,-0.843426129,0,378.62,111.6830277,16.39,93.84727179,0.735595905,-1.092666151,0,188.43,57.64291118,7.15,47.03715897,0.740956072,-1.069309252,0,353.87,96.51391262,71.94,92.69164103,0.615554809,-0.908412992,0,281.71,76.90688139,22,65.55562051,0.891111544,-0.484073995,0,258.28,52.66237277,45.1,50.34654359,1.217033061,0.988200645,0,396.88,99.37049683,59.51,92.15290256,1.229437502,0.544518472,0,129.47,35.97754252,38.06,37.29252308,0.579240587,-0.764146499,11.55,1028.06,392.8489301,588.28,469.1401744,-0.067601247,-1.829013904,5.06,1133.88,453.7288155,769.56,561.9957641,-0.173693916,-1.822884799,1
253,0.01,106.0226,30.60752519,53.0163,53.01628889,8.06E-09,-1.200000022,0,386.65,104.2673609,27.83,93.00951806,0.886822313,-0.812193733,0,309.98,96.8417779,15.51,77.47925681,0.855989192,-0.893385134,0,156.97,44.83706295,4.84,35.56254456,0.807638078,-0.955928293,0,237.82,62.44381798,36.19,56.63911723,0.805588324,-0.532881875,0,185.02,60.33597318,14.74,53.12005093,0.608398297,-1.223887044,0,213.84,47.77005349,37.07,46.14660285,0.921437173,-0.036261693,0,372.24,92.82584453,50.38,86.30683203,0.975429254,-0.257148681,0,66.55,19.69925407,24.64,21.41225785,0.094016633,-1.631420917,0,364.1,99.92812472,17.49,80.02967368,0.942389766,-0.669455762,0,363.22,107.5874357,16.39,90.00859191,0.784182455,-1.023207014,0,197.23,58.84222089,7.15,47.38830708,0.772485283,-1.047415305,0,356.84,98.00943747,75.02,96.22415731,0.570960091,-1.026775595,0,284.68,79.42196712,27.5,69.91646892,0.788670284,-0.717072244,0,241.45,52.37599086,45.1,49.98221352,1.143804776,0.76957023,0,429.33,103.8871085,68.42,97.42043195,1.136507593,0.268374694,0,129.47,35.92215275,38.06,37.29611053,0.537741314,-0.838935333,6.93,1034,394.6067239,586.41,469.6761803,-0.063054269,-1.830307779,0,1141.03,457.5435048,780.34,568.2659549,-0.176171912,-1.824915205,1
254,0.01,105.7026,30.51515556,52.8563,52.85630006,1.56E-09,-1.200000031,0,323.84,101.0408537,30.14,90.06275754,0.900365485,-0.798782368,0,300.85,98.66357005,15.51,77.82887617,0.897655413,-0.811901322,0,161.92,41.47802692,0,32.37220604,0.848165879,-0.856866545,0,240.13,63.75012339,34.43,57.59977107,0.779157215,-0.620791745,0,196.9,59.34977931,16.94,52.5608949,0.615967739,-1.195460321,0,209.44,48.58798446,35.09,46.85399584,0.928892834,0.014257146,0,410.63,91.94923217,47.3,83.84924037,0.998710667,-0.184661203,0,58.52,19.79626287,24.64,21.58340271,0.090109153,-1.655107902,0,376.42,100.929138,19.25,80.54213319,0.985569801,-0.521718887,0,368.39,106.4070324,18.7,89.94463059,0.789862661,-0.9803281,0,188.43,59.02782249,7.15,47.40652445,0.787892513,-0.988780466,0,356.84,97.0306793,78.21,95.25777315,0.552697955,-1.057285944,0,275.66,80.39235733,24.75,69.66277836,0.777465945,-0.79293118,0,235.95,51.63978777,42.68,49.30894901,1.120916839,0.69889603,0,396.88,103.780414,62.48,97.49327784,1.123521037,0.230531865,0,136.18,36.20335846,38.06,38.04301769,0.552186918,-0.794206551,6.93,1047.64,390.2319986,563.75,462.7111446,-0.056336099,-1.826763192,4.62,1131.13,455.9653975,794.75,567.6590843,-0.186386128,-1.823091653,1
255,0.01,100.8529,29.11517934,50.4315,50.43146991,2.53E-08,-1.200000001,0,341.99,103.6134975,27.83,89.28665973,0.941455755,-0.736361733,0,316.91,101.0819946,13.64,78.31710986,0.933065304,-0.760552754,0,159.39,41.36127164,0,31.17126909,0.916484582,-0.733470954,0,249.15,63.71938021,32.67,56.9900228,0.819695782,-0.534177616,0,194.59,59.74894046,12.65,51.68888658,0.659723203,-1.137304369,0,211.64,48.7728114,35.09,46.84143764,0.931538231,-0.020074897,0,384.01,97.93052575,45.76,87.92077732,1.022717216,-0.17603995,0,66.55,20.36966808,24.64,21.94516359,0.117594894,-1.624088916,0,359.15,100.6368478,15.73,79.39868927,0.98653044,-0.568437365,0,381.15,107.1051201,13.97,87.80044914,0.811777715,-0.986340037,0,191.4,59.6428235,7.15,48.13076938,0.800578189,-1.004854488,0,353.87,97.5609485,68.75,93.75898969,0.580794181,-1.016551984,0,275.66,77.33019462,22,68.20200674,0.799123885,-0.731409532,0,252.67,54.17652189,45.1,51.55229724,1.159936772,0.798861423,0,503.91,107.2967046,68.42,99.38592703,1.164490713,0.400821089,0,142.89,36.51283131,38.06,37.83396887,0.592781223,-0.718060842,4.62,1058.2,394.022363,566.94,464.1613266,-0.048041036,-1.834489327,0,1142.9,457.1751384,775.61,566.0630974,-0.163889997,-1.825903502,1
256,0.01,100.133,28.9073476,50.0715,50.071495,2.88E-09,-1.200000033,0,448.91,106.1637897,30.14,92.7705003,0.971793374,-0.589368751,0,319.22,101.1336603,15.51,79.06423008,0.934841579,-0.731265808,0,147.07,42.5534087,0,32.65112842,0.889219101,-0.800957187,0,274.12,63.4152073,31.02,56.70050729,0.817134802,-0.500406235,0,204.05,59.66508659,14.74,52.28736968,0.633644381,-1.167700225,0,224.95,48.30301284,35.09,46.53007689,0.949871856,0.070471481,0,376.97,98.85782365,48.84,90.9626403,0.989321108,-0.268977071,0,66.55,19.67601077,22.88,20.93883064,0.149253645,-1.594847207,0,369.05,101.1212202,15.73,78.47499301,1.040774695,-0.459935796,0,381.15,108.8614194,16.39,88.68882365,0.885995964,-0.832833222,0,200.09,58.95789596,4.73,45.62587777,0.894553555,-0.797726504,0,374.66,99.23209232,65.67,94.82983124,0.609608045,-0.969490913,0,275.66,78.76247249,19.25,68.09103255,0.831505118,-0.689601838,0,261.03,54.37004531,42.68,50.03708209,1.156438136,0.732597903,0,443.85,108.537227,65.45,99.82473637,1.105574477,0.11217876,0,129.47,36.09373707,35.97,36.5813601,0.566850406,-0.852585906,6.93,1065.68,396.4313933,576.51,471.9052836,-0.056799262,-1.825535514,0,1169.52,458.3186426,757.625,562.1537368,-0.14486566,-1.830661084,1
257,0.01,101.0929,29.18445639,50.5515,50.55146143,9.71E-09,-1.200000023,0,295.13,82.69828655,5.06,60.0330277,1.058733295,-0.370158095,0,469.15,132.5801257,8.03,99.00267656,0.946651594,-0.66567591,0,229.68,49.91675034,2.75,34.46343521,1.375579644,0.894117854,0,371.8,91.22743855,54.34,82.01023343,0.761646024,-0.733788113,0,50.16,11.9933044,6.93,10.4534273,0.994650702,-0.168765682,0,284.79,76.88163487,30.14,63.42387834,1.07748923,-0.128485238,0,221.65,50.28568248,17.38,39.33560831,1.327096191,0.696230375,0,48.29,14.49418947,13.75,15.59017705,0.232328969,-1.509580754,0,457.82,99.6238166,4.84,69.89119288,1.350043165,0.96006084,0,340.56,107.6185457,6.6,84.69906429,0.78246482,-1.083462367,0,160.49,47.4016427,2.86,37.19473195,0.76117657,-1.121136756,0,294.36,65.04005802,28.6,56.98240455,0.929765687,-0.132212542,0,123.31,30.0491641,18.15,26.74556973,0.852895514,-0.465582309,0,229.9,51.56021163,27.28,45.55489515,0.935416618,-0.167586186,0,398.09,104.3979897,51.04,91.01259644,0.899610413,-0.45383922,0,153.89,37.341172,22,31.67544115,1.209969541,0.523315368,0,1112.32,361.453859,455.125,404.3124639,0.030846951,-1.7085886,0,973.61,363.3974069,607.75,443.7558961,-0.21507556,-1.738627313,1
258,0.01,94.4834,27.27644725,47.2467,47.24669274,4.40E-09,-1.200000035,0,229.02,52.59395835,0,37.78512224,1.125050486,-0.166678183,0,171.27,48.67739121,0,33.30699651,1.119859476,-0.351568755,0,263.56,80.30868643,0,54.34816065,1.201731659,-0.086505962,0,173.03,45.3701577,8.25,39.48051222,0.677289597,-0.936262799,0,178.64,50.18191542,30.58,48.09639115,0.536386941,-1.121323909,0,189.97,56.93144494,39.27,53.66235157,0.634270726,-1.022504003,0,493.68,140.9456187,75.79,120.2969849,0.998377704,-0.273547639,0,291.94,63.15136668,28.93,46.83094296,1.703322913,2.085857854,0,257.18,27.85246594,0,15.32512224,2.332984912,6.5493128,0,293.15,63.04076323,0,36.90781141,1.512291518,0.8808237,0,317.46,62.53268664,0,31.33981374,2.067312057,3.267524546,0,313.17,66.84606279,9.46,55.29410943,0.855935785,-0.367337534,0,163.9,49.76135263,43.01,50.86270081,0.236497649,-1.612566419,0,196.57,54.89604116,28.38,52.65031432,0.439915047,-1.422793204,0,486.31,146.7847535,81.84,132.0966356,0.726790366,-0.880856148,0,244.2,49.4980035,33.66,42.80665891,1.239759717,0.83237131,0,929.28,365.5132137,602.8,433.8074622,-0.146387258,-1.813224261,0,968.22,369.1584896,542.52,417.2831665,-0.067937124,-1.848155773,1
259,0.01,87.3339,25.21256448,43.6719,43.67194297,4.19E-09,-1.200000042,0,182.16,49.02006541,3.41,36.59599496,1.091707808,-0.241442491,0,251.57,68.39935674,4.84,47.51903023,1.162840113,-0.209288571,0,355.41,98.0524616,5.5,69.61605793,1.163709019,-0.147701562,0,205.37,51.36364059,8.25,45.15976071,0.753139427,-0.6407471,0,159.61,41.61713521,30.58,39.86156171,0.706245837,-0.739149597,0,154.44,49.82660864,31.46,48.01802267,0.543588508,-1.198807978,0,525.03,148.1976239,68.31,122.8885642,1.115502957,0.079099508,0,242.88,69.09891458,24.75,51.50018892,1.364061084,0.516733034,0,177.65,33.00824041,0,20.96680101,1.679667607,1.825693867,0,385.99,105.9267181,4.95,70.00309824,1.255465757,0.029339402,0,329.45,86.23734021,2.86,52.67534005,1.525299574,0.940268989,0,285.89,72.78136072,11.11,62.50246851,0.708854546,-0.905155079,0,204.6,60.47535656,43.01,59.84423174,0.502325043,-1.200947523,0,132.22,39.6330079,16.61,35.08352645,0.808629403,-0.814091406,0,529.54,141.1429851,28.93,104.1194584,1.320928499,0.43896791,0,163.46,42.8703361,22,35.0788665,1.335877486,0.641937631,0,1045.77,403.6219341,558.195,461.1591814,-0.05142053,-1.83344379,0,1037.41,395.1197673,547.305,440.2737909,-0.022125153,-1.846929983,1
